"55","1489","1977-03-02 18:40:07","25","18","In cart"
"6","8373","1977-06-17 22:00:04","6","16","In cart"
"45","6288","2013-06-20 08:40:13","99","18","In cart"
"46","6605","1989-04-26 22:06:38","7","18","Ordered"
"49","4983","2006-02-22 11:48:53","65","13","In cart"
"38","4810","1996-05-06 23:47:01","85","8","In cart"
"31","716","2001-05-10 22:22:13","90","16","In cart"
"93","8034","1974-07-16 23:29:21","99","8","In cart"
"73","6946","2001-12-23 18:05:50","60","1","In cart"
"99","7452","2012-08-03 10:55:09","85","14","Ordered"
"45","1778","2017-03-10 16:28:59","57","10","Ordered"
"42","7069","2017-12-15 15:37:58","45","5","Ordered"
"83","8230","2013-09-14 08:09:27","61","8","In cart"
"36","7415","2018-09-09 20:03:39","53","11","In cart"
"96","3133","2021-08-28 16:47:36","90","6","In cart"
"4","1592","1987-03-27 23:52:21","50","20","Ordered"
"2","4950","1996-08-27 19:40:17","69","17","In cart"
"56","56","1994-02-21 03:26:39","43","2","In cart"
"37","320","1993-05-30 23:28:26","43","16","In cart"
"37","327","2005-08-10 18:31:10","14","4","Ordered"
"20","2509","2002-07-16 12:41:33","97","2","Ordered"
"100","2757","1983-08-04 14:39:16","35","4","Ordered"
"59","8400","2007-05-17 11:36:04","5","1","In cart"
"86","337","2012-04-16 16:44:17","60","8","In cart"
"87","7138","2011-11-14 04:04:22","25","4","In cart"
"43","4780","2009-05-30 12:38:53","80","16","In cart"
"17","2272","1988-09-28 16:18:44","5","20","In cart"
"48","8834","2008-10-23 07:43:59","66","6","Ordered"
"90","8791","1973-06-06 16:42:50","45","12","Ordered"
"98","6519","2016-08-28 04:52:58","55","12","In cart"
"36","4728","2004-06-06 15:50:20","37","5","In cart"
"91","7287","1980-06-08 11:37:52","43","8","In cart"
"32","1747","1979-12-21 04:49:21","7","1","Ordered"
"77","6024","1984-11-22 00:00:58","47","10","Ordered"
"32","6011","1991-03-20 02:46:34","12","16","Ordered"
"96","2403","2016-04-09 18:06:36","90","3","In cart"
"14","6309","1994-09-22 05:04:34","65","18","Ordered"
"53","4009","2009-07-23 13:44:17","4","3","In cart"
"88","8775","2011-05-15 15:37:03","12","20","Ordered"
"95","5016","2014-03-02 10:33:07","35","20","Ordered"
"35","2597","1973-11-27 04:07:23","71","18","In cart"
"33","2826","2010-12-10 12:10:41","69","3","Ordered"
"92","6794","1979-03-05 14:10:40","41","14","In cart"
"7","103","1983-04-15 19:25:26","77","20","In cart"
"69","6492","2005-03-29 14:39:42","55","20","In cart"
"63","5636","2021-09-25 05:22:51","99","4","Ordered"
"68","5425","1987-11-13 03:01:14","24","1","Ordered"
"98","1600","2002-04-19 14:17:55","12","10","In cart"
"33","2949","1984-09-18 13:51:57","24","17","Ordered"
"82","5164","2009-03-09 04:22:22","47","14","Ordered"
"75","6603","2002-02-15 19:35:02","7","14","Ordered"
"75","2902","2019-09-17 11:15:49","77","6","In cart"
"69","5891","1984-07-22 03:13:27","97","4","Ordered"
"16","8165","2004-10-18 04:05:13","90","9","In cart"
"44","2927","1996-06-04 02:35:35","5","10","Ordered"
"66","3922","1998-05-30 05:07:37","85","15","Ordered"
"20","9151","2018-09-06 22:25:18","41","2","In cart"
"74","9073","2016-04-02 14:44:31","51","6","In cart"
"66","6533","2020-12-11 17:48:15","51","12","In cart"
"64","7746","1983-10-11 16:52:55","45","1","In cart"
"58","8168","1973-07-05 07:04:29","25","12","In cart"
"93","2622","1991-06-04 14:15:44","37","18","Ordered"
"76","4651","1979-04-14 23:58:39","73","2","Ordered"
"61","7870","1977-11-05 13:25:23","5","14","In cart"
"29","3136","2004-05-03 19:27:09","61","6","Ordered"
"50","1449","1981-01-31 04:34:42","52","18","In cart"
"64","6688","1988-06-30 05:51:22","100","3","In cart"
"6","5243","2000-05-30 21:26:35","63","15","Ordered"
"100","2633","2014-07-13 00:18:05","97","14","In cart"
"36","3911","2018-07-13 17:50:07","45","10","Ordered"
"94","6649","1980-02-15 14:19:08","51","5","Ordered"
"49","2042","1976-07-06 13:10:54","45","18","In cart"
"28","1767","2009-11-14 08:38:51","75","1","Ordered"
"84","7071","1972-01-09 20:44:05","41","18","In cart"
"17","1612","2003-10-21 16:59:56","77","11","Ordered"
"40","4907","1972-02-09 04:07:03","12","17","Ordered"
"99","8524","2002-04-08 12:49:51","72","6","In cart"
"23","7555","2003-02-22 15:09:42","7","4","Ordered"
"13","5477","2005-10-06 22:33:53","90","10","Ordered"
"75","4198","1999-01-23 00:06:29","45","14","Ordered"
"40","5182","1982-12-28 12:33:35","53","3","Ordered"
"96","2126","2010-06-20 06:37:53","71","19","In cart"
"27","3760","1987-01-13 22:42:11","14","16","In cart"
"3","2829","1980-11-16 20:35:25","53","6","In cart"
"10","6727","2004-05-26 13:05:15","6","16","In cart"
"81","5200","2016-01-18 18:05:45","35","9","Ordered"
"64","3452","1983-10-16 22:59:21","47","7","In cart"
"91","1243","2009-08-02 00:08:15","22","10","Ordered"
"4","5423","1997-04-06 07:59:59","43","8","Ordered"
"83","1209","1978-09-21 07:19:30","6","6","In cart"
"13","3092","2014-06-11 20:02:42","7","17","In cart"
"18","8723","2012-09-24 19:38:16","71","2","In cart"
"45","1725","2016-05-18 14:49:07","75","7","Ordered"
"35","8227","1976-06-03 13:35:52","47","13","In cart"
"4","1877","1996-03-29 14:16:01","69","11","In cart"
"14","3102","2016-01-13 10:41:58","22","11","Ordered"
"57","7263","2018-10-09 17:33:35","6","13","In cart"
"83","5061","2009-08-28 23:36:10","71","3","Ordered"
"84","5577","1991-11-10 07:58:53","47","3","In cart"
"44","4456","1992-04-10 11:11:03","100","10","Ordered"
"41","2403","2000-11-09 18:15:59","90","9","In cart"
"6","1951","1995-05-10 16:22:35","52","20","In cart"
"12","7407","2014-05-20 05:27:47","56","14","In cart"
"77","6738","2011-02-01 21:14:35","37","14","In cart"
"68","5892","1992-06-15 06:20:21","55","16","In cart"
"78","4811","2016-09-28 23:58:13","37","10","In cart"
"24","468","2017-12-30 03:57:38","47","20","Ordered"
"32","7257","2006-12-01 23:42:05","3","14","In cart"
"28","6447","1981-06-13 08:11:01","73","15","Ordered"
"90","3729","1996-02-19 05:59:46","61","7","In cart"
"36","2643","1992-01-13 21:47:20","14","5","Ordered"
"24","6019","1978-12-04 09:41:55","41","2","Ordered"
"14","8204","2004-02-22 22:35:53","22","3","In cart"
"67","5296","2021-10-26 00:05:00","85","12","In cart"
"89","1743","2017-11-01 05:03:07","72","7","Ordered"
"73","190","1999-10-01 11:03:49","100","7","In cart"
"85","7409","2007-04-11 16:29:51","5","14","In cart"
"53","3712","1987-10-04 05:19:16","50","2","In cart"
"90","133","1992-09-21 19:54:06","97","8","In cart"
"34","3797","2008-09-15 15:57:55","14","8","In cart"
"70","6854","1975-03-30 12:12:35","12","17","In cart"
"50","8283","2004-07-06 02:11:28","80","9","In cart"
"85","209","1977-06-09 02:42:23","65","7","In cart"
"67","7588","1994-01-14 21:02:00","43","3","In cart"
"21","4433","1982-02-01 19:23:41","22","13","In cart"
"97","4996","1977-02-14 18:25:07","77","19","Ordered"
"71","8339","1997-11-07 04:59:43","35","15","Ordered"
"19","47","1970-03-05 22:45:41","43","6","In cart"
"8","3026","1999-03-02 10:29:28","45","8","In cart"
"61","1474","1975-11-16 08:12:47","99","9","In cart"
"47","7922","1973-02-01 05:56:08","69","4","In cart"
"98","3382","1985-10-05 06:55:25","6","4","In cart"
"27","3791","1991-04-23 03:31:48","12","9","In cart"
"18","5720","2021-11-02 06:43:07","5","16","Ordered"
"80","1522","1972-12-05 19:37:00","77","3","In cart"
"17","6230","1978-12-28 12:20:55","99","13","Ordered"
"8","4250","2011-01-06 05:04:28","35","19","Ordered"
"81","8586","1981-02-25 10:38:14","41","16","In cart"
"59","8111","2015-08-06 08:03:08","75","5","Ordered"
"61","2042","2021-01-05 18:25:03","45","10","In cart"
"28","8836","2000-03-26 15:08:37","63","20","In cart"
"9","2820","2013-05-12 08:58:00","55","6","In cart"
"30","3842","1999-04-26 15:42:10","99","2","In cart"
"71","571","1989-01-17 16:50:26","37","5","Ordered"
"28","6711","2015-12-25 03:49:19","99","8","In cart"
"33","5941","1986-11-10 15:43:06","3","14","In cart"
"11","2777","2019-10-21 09:56:38","77","6","In cart"
"96","3246","1979-02-14 08:50:10","5","9","Ordered"
"24","5130","2008-07-10 07:21:40","60","12","Ordered"
"69","769","2016-10-25 06:11:04","43","7","Ordered"
"37","3470","2007-06-30 13:57:10","45","15","Ordered"
"39","8685","2011-09-28 17:19:32","3","10","In cart"
"41","1665","2004-07-27 22:59:57","5","13","Ordered"
"11","3743","1992-06-04 19:31:38","41","20","In cart"
"91","1782","1996-02-11 06:09:08","53","8","In cart"
"98","721","2015-01-25 16:43:14","24","5","In cart"
"16","3317","2007-08-09 17:46:24","73","19","Ordered"
"63","6283","2004-09-25 07:20:39","24","19","Ordered"
"42","3046","2013-11-13 00:05:38","69","20","In cart"
"15","1588","1980-09-10 22:43:40","35","6","In cart"
"32","1765","2010-08-07 07:52:13","14","3","Ordered"
"100","3687","1985-01-02 01:26:56","5","12","Ordered"
"24","8215","2006-07-03 20:52:24","73","3","In cart"
"77","3078","1993-09-13 05:12:06","51","5","In cart"
"43","5015","1993-04-23 02:44:30","73","2","In cart"
"24","3224","1975-04-15 15:48:07","61","15","Ordered"
"1","5834","1971-12-21 17:07:56","14","9","In cart"
"76","7058","1993-01-09 03:27:11","60","3","Ordered"
"21","536","1973-01-04 12:34:53","73","14","In cart"
"74","2434","2014-07-10 05:36:55","22","16","Ordered"
"23","7399","2008-06-07 20:35:00","4","8","Ordered"
"100","947","1973-07-31 08:27:18","45","16","In cart"
"27","3165","1995-05-30 05:28:51","69","8","In cart"
"90","6459","1998-08-20 04:31:05","55","9","Ordered"
"2","6305","1986-12-30 21:05:46","22","5","Ordered"
"65","4896","1980-06-14 18:13:52","72","3","In cart"
"1","2640","2008-04-30 13:03:48","69","5","In cart"
"25","5773","2009-03-28 02:33:30","60","9","In cart"
"89","7342","1987-10-16 08:19:01","75","11","Ordered"
"48","1257","2013-01-02 03:06:31","57","12","Ordered"
"41","3171","2011-09-10 13:41:00","14","9","Ordered"
"35","6190","2005-04-04 23:17:57","73","20","Ordered"
"56","1467","1991-11-08 05:40:56","35","13","Ordered"
"6","8667","1980-11-16 21:23:22","99","3","In cart"
"6","8898","1975-05-28 06:20:00","24","10","In cart"
"24","6031","1986-01-28 23:33:53","77","9","In cart"
"96","327","1974-07-06 03:33:34","85","1","In cart"
"51","7720","2017-09-30 21:08:02","35","3","Ordered"
"78","3674","1982-12-14 12:19:59","37","5","Ordered"
"74","7313","1989-11-14 15:10:52","51","19","Ordered"
"42","1320","1988-10-22 08:38:22","99","11","Ordered"
"98","3981","1990-04-16 01:49:24","66","8","In cart"
"8","6274","1987-08-25 18:21:26","7","18","Ordered"
"7","9059","1974-11-23 08:43:19","99","9","Ordered"
"75","4614","1976-08-07 18:23:49","43","8","In cart"
"68","8453","1988-04-30 22:20:04","35","20","In cart"
"11","815","1982-08-30 06:34:00","45","11","In cart"
"63","1304","1992-09-14 10:24:46","41","9","Ordered"
"36","5891","2016-06-02 23:02:11","57","13","Ordered"
"58","4504","1976-06-22 01:25:43","56","14","In cart"
"65","3802","2001-05-31 08:44:39","43","6","In cart"
"15","3245","2008-12-06 22:24:39","12","12","Ordered"
"3","2263","1987-01-27 19:09:24","41","3","Ordered"
"20","2222","1999-12-29 02:29:54","97","7","In cart"
"36","1877","1986-07-26 06:26:26","69","2","Ordered"
"59","986","1988-06-09 09:38:35","14","7","In cart"
"14","3338","1998-08-21 12:07:39","65","17","In cart"
"41","8720","2004-10-01 01:24:12","25","15","Ordered"
"24","4296","1997-05-17 15:56:02","12","16","In cart"
"99","2755","1978-02-12 05:52:44","73","9","Ordered"
"74","3148","1998-10-26 10:46:02","35","6","Ordered"
"60","2230","1996-09-20 06:05:03","77","20","Ordered"
"50","50","1991-05-02 17:33:43","71","8","In cart"
"17","3708","2015-01-11 14:26:23","37","9","In cart"
"82","8804","2000-07-22 00:06:28","7","4","In cart"
"61","1033","1978-11-21 10:23:50","100","20","Ordered"
"81","500","2003-12-24 07:03:36","73","20","Ordered"
"3","1190","2014-10-09 12:20:44","66","19","In cart"
"41","8789","2005-05-28 01:07:16","60","2","Ordered"
"46","8993","1979-12-17 00:07:36","71","6","Ordered"
"80","7242","1979-04-29 10:30:12","73","1","Ordered"
"13","4090","2007-09-18 18:28:50","60","12","Ordered"
"35","6193","1982-07-26 17:28:14","60","10","In cart"
"2","7212","2014-04-24 12:05:34","6","2","Ordered"
"90","1476","1980-11-09 16:11:45","57","12","In cart"
"58","7528","2015-07-11 21:42:50","65","9","Ordered"
"5","8657","1973-06-05 09:30:50","50","4","In cart"
"90","6683","2004-01-06 11:40:46","25","9","Ordered"
"8","8691","1997-06-25 17:58:53","77","7","Ordered"
"48","8458","1987-09-03 20:07:22","90","2","Ordered"
"90","7542","2001-07-04 11:19:59","50","6","Ordered"
"94","4384","1981-01-02 11:13:30","90","8","Ordered"
"57","635","1982-07-02 21:37:09","6","11","Ordered"
"91","6494","1974-06-01 23:05:43","51","15","In cart"
"44","5157","1981-11-05 01:21:03","57","13","Ordered"
"41","6809","1985-11-09 13:48:50","47","15","Ordered"
"26","8159","2020-02-20 21:51:39","65","3","Ordered"
"70","2993","1972-11-22 21:23:27","57","8","Ordered"
"15","4953","2003-10-02 20:24:48","69","15","Ordered"
"100","8659","1985-07-30 04:43:55","72","5","In cart"
"71","4184","1990-06-05 10:57:51","7","17","In cart"
"88","2147","2004-05-10 02:49:09","99","19","Ordered"
"23","6386","2011-09-28 07:19:00","3","6","In cart"
"97","4223","2011-05-14 08:26:39","71","8","Ordered"
"39","3896","2014-07-29 05:40:27","63","10","In cart"
"5","1603","1993-12-24 02:30:49","25","18","Ordered"
"95","1434","1985-10-17 17:42:47","61","5","Ordered"
"2","4433","1979-04-20 09:13:26","12","5","Ordered"
"76","3842","1974-01-13 18:00:38","85","10","In cart"
"88","821","2008-01-27 02:01:40","63","12","Ordered"
"55","6023","2004-11-23 12:44:36","24","12","Ordered"
"85","5385","1997-01-23 01:18:55","22","12","In cart"
"29","8003","2001-06-15 18:58:08","52","12","In cart"
"40","4997","1979-12-11 21:50:23","66","2","Ordered"
"48","231","2003-10-03 06:49:23","61","19","Ordered"
"24","6972","1970-11-21 10:41:18","25","7","Ordered"
"68","4380","2003-09-06 19:19:29","55","4","In cart"
"70","5605","2016-04-26 03:51:45","56","6","Ordered"
"49","3224","2000-05-08 06:12:50","51","11","In cart"
"96","4148","2018-01-18 17:58:56","25","3","Ordered"
"12","2165","1974-08-13 19:11:14","45","19","In cart"
"91","2643","2007-07-25 14:30:38","55","10","Ordered"
"61","897","1980-11-12 21:37:22","7","4","Ordered"
"37","1059","2011-09-21 01:11:35","56","2","In cart"
"67","4152","2015-02-08 20:13:13","72","20","In cart"
"17","5521","2011-06-22 07:07:38","85","4","Ordered"
"1","6990","1987-02-23 12:16:48","5","4","In cart"
"43","2917","2016-09-11 23:19:49","55","3","Ordered"
"87","3459","1980-06-25 04:09:36","60","12","In cart"
"79","8789","2013-09-09 03:27:37","60","7","Ordered"
"52","2307","1998-04-17 14:18:15","73","20","Ordered"
"14","8131","1977-12-10 05:05:52","63","3","In cart"
"8","495","1982-07-11 11:23:45","14","5","Ordered"
"55","4874","2018-12-28 11:41:09","35","10","In cart"
"93","6955","2002-02-01 16:57:32","71","6","In cart"
"94","817","1998-02-21 20:17:10","7","6","In cart"
"38","9094","1984-02-02 19:53:56","71","14","In cart"
"24","2225","1974-02-28 11:02:02","63","14","Ordered"
"95","7064","1992-02-20 04:55:37","50","6","Ordered"
"55","815","2019-01-22 07:11:09","45","2","Ordered"
"61","2298","1978-05-02 15:52:50","45","3","In cart"
"25","6375","1994-06-18 04:51:53","63","20","Ordered"
"49","8990","1999-01-13 08:51:35","25","1","Ordered"
"78","3292","1981-06-09 17:14:55","35","6","In cart"
"59","5902","1997-04-03 11:00:00","77","4","In cart"
"10","8939","2009-10-07 00:16:41","73","10","In cart"
"34","1689","2010-04-17 22:19:42","3","10","In cart"
"45","5488","1982-03-17 05:11:20","85","14","In cart"
"39","2597","2010-02-01 20:33:13","55","2","In cart"
"38","1345","1993-06-01 22:01:08","57","12","Ordered"
"30","8804","2010-08-02 16:14:15","7","3","In cart"
"47","7698","1999-08-21 14:49:23","57","17","Ordered"
"86","114","2015-09-27 00:53:33","22","12","In cart"
"25","8377","1980-04-17 05:15:40","56","3","Ordered"
"86","2948","1984-09-03 00:18:08","90","4","Ordered"
"62","3367","2002-01-18 09:47:44","50","5","Ordered"
"62","2","1985-12-07 05:09:48","12","11","Ordered"
"83","1077","1979-09-19 11:56:38","12","19","Ordered"
"69","2317","2005-07-30 16:51:34","3","15","Ordered"
"85","6611","1991-04-01 23:15:56","12","2","Ordered"
"51","9073","2004-06-15 22:09:33","51","15","In cart"
"51","7135","2014-04-07 02:43:06","71","10","Ordered"
"10","2935","1983-01-10 03:49:19","90","6","In cart"
"65","1753","1996-10-11 04:00:52","50","15","Ordered"
"19","4789","2015-01-17 12:55:23","85","5","In cart"
"81","1964","2004-07-24 01:02:43","63","19","Ordered"
"76","4975","2020-05-09 22:08:57","25","2","Ordered"
"85","6289","1981-09-05 16:54:25","41","19","In cart"
"6","8268","2003-08-15 19:05:24","50","4","Ordered"
"87","4620","1994-07-26 14:27:50","71","3","In cart"
"31","8636","2021-10-28 04:27:51","25","12","Ordered"
"84","3190","2013-12-12 06:12:20","24","5","In cart"
"83","4549","1975-08-07 00:04:06","4","16","Ordered"
"84","5762","2011-02-03 11:38:38","14","14","In cart"
"7","1949","2017-11-06 22:39:39","50","18","In cart"
"47","7088","1982-08-19 08:10:19","80","5","Ordered"
"49","1553","2008-08-07 03:20:21","66","3","Ordered"
"98","7723","2016-09-26 22:42:28","66","17","In cart"
"54","894","1988-02-16 18:15:26","43","4","In cart"
"45","8015","1975-01-14 12:11:00","47","5","In cart"
"51","7207","2003-12-21 09:11:42","14","10","In cart"
"97","5488","1981-11-28 13:55:22","85","10","In cart"
"13","1508","1996-08-25 00:56:16","85","2","Ordered"
"63","6253","1998-05-30 09:31:14","22","8","In cart"
"93","1869","1995-07-14 23:57:36","69","9","In cart"
"72","3976","1978-12-24 00:51:05","43","2","Ordered"
"50","2940","1988-11-03 23:58:52","75","5","Ordered"
"39","6291","1992-09-22 01:08:49","14","19","Ordered"
"86","2365","1998-08-25 05:38:34","61","17","Ordered"
"59","7801","1993-07-23 14:14:29","97","17","Ordered"
"59","2088","2008-12-11 22:42:03","73","12","Ordered"
"23","2320","1992-11-03 18:44:07","7","5","In cart"
"53","8399","1975-01-20 20:48:09","55","7","Ordered"
"36","6097","1972-08-25 20:03:17","65","19","In cart"
"22","6826","1988-06-11 13:13:52","97","5","In cart"
"53","4406","1983-11-02 02:51:16","43","18","Ordered"
"23","4897","2010-07-30 07:57:59","71","14","Ordered"
"42","7287","1976-06-01 12:45:18","12","7","Ordered"
"35","369","1978-04-20 21:26:47","53","20","In cart"
"33","4309","2004-04-19 05:46:46","52","7","Ordered"
"89","7522","1983-01-04 00:00:03","66","1","Ordered"
"5","32","1983-08-30 22:58:28","35","14","Ordered"
"36","8831","2012-12-05 09:04:18","43","6","Ordered"
"34","7968","2008-05-12 17:38:54","25","5","Ordered"
"55","7883","2016-02-02 03:05:53","100","12","Ordered"
"26","4198","2014-04-10 19:51:22","12","12","In cart"
"50","3056","1988-03-15 00:44:25","24","17","Ordered"
"43","8068","2016-05-26 23:34:53","41","13","In cart"
"29","6790","1996-12-29 06:09:21","56","4","In cart"
"80","2371","1978-11-16 00:54:36","43","15","Ordered"
"38","3901","2004-05-10 23:36:14","50","18","In cart"
"98","6921","1983-04-29 15:14:43","47","11","Ordered"
"29","2735","1987-10-02 18:34:23","99","8","Ordered"
"44","1754","2001-03-28 02:42:53","75","20","In cart"
"43","3666","2009-11-14 10:13:43","50","20","In cart"
"50","2686","1973-02-21 20:34:57","22","1","In cart"
"43","103","2000-09-28 20:30:58","77","17","Ordered"
"9","332","1998-09-16 04:12:09","69","10","Ordered"
"72","6843","2002-12-10 23:06:17","4","20","In cart"
"97","6119","1993-08-31 07:11:10","72","12","Ordered"
"97","1694","1980-11-24 05:59:03","45","19","Ordered"
"77","878","2009-02-12 13:01:04","80","15","Ordered"
"39","6115","2011-11-05 13:22:13","85","4","Ordered"
"4","7702","1993-04-07 18:30:37","56","9","Ordered"
"92","1378","1996-12-13 18:31:11","12","17","In cart"
"31","2685","2002-02-23 21:09:25","12","8","In cart"
"31","6951","1996-07-22 22:55:34","97","18","Ordered"
"33","7922","2003-08-12 13:29:12","69","13","In cart"
"28","8450","2017-11-10 00:32:25","53","18","Ordered"
"90","6368","1977-05-06 05:58:36","51","14","In cart"
"31","4803","1987-04-25 11:33:13","60","1","In cart"
"38","738","1997-07-29 01:04:48","66","14","Ordered"
"43","7410","1976-11-05 18:16:06","99","17","In cart"
"49","1855","2007-01-20 01:53:05","66","11","In cart"
"68","136","1992-10-12 08:43:23","4","19","Ordered"
"60","5864","2015-10-14 12:48:36","41","11","Ordered"
"60","608","1983-04-26 22:42:29","47","6","Ordered"
"97","6193","2012-04-28 20:15:45","60","1","Ordered"
"72","475","2002-04-04 08:21:07","35","13","In cart"
"36","1021","1990-06-01 06:11:01","35","3","In cart"
"13","2648","1984-01-04 16:59:21","50","19","In cart"
"34","2670","1987-10-06 10:45:20","97","12","Ordered"
"71","4415","1973-06-21 13:28:39","7","10","Ordered"
"3","1443","1973-03-17 09:44:00","53","17","Ordered"
"48","6378","1997-04-08 03:46:50","63","7","Ordered"
"62","1614","1982-06-24 06:12:19","51","6","Ordered"
"48","6299","2015-03-10 17:16:02","6","17","Ordered"
"10","3039","1990-06-15 10:43:31","100","4","Ordered"
"21","6975","2000-07-23 07:58:07","22","1","Ordered"
"50","2475","2001-08-20 01:48:35","77","14","Ordered"
"47","5749","1971-01-13 04:06:06","14","12","Ordered"
"15","4100","1995-10-12 06:49:26","90","7","In cart"
"73","550","1990-01-24 02:14:39","41","9","In cart"
"58","7359","2000-05-13 06:00:39","56","2","Ordered"
"63","4978","1970-12-17 09:31:09","72","10","In cart"
"78","5354","1979-08-25 17:37:50","53","15","In cart"
"40","6713","2016-12-21 21:07:32","55","8","In cart"
"40","3773","1982-03-08 07:03:14","45","2","In cart"
"4","7590","1998-05-16 21:06:19","3","14","In cart"
"23","5274","2015-03-24 20:07:11","97","15","In cart"
"96","6697","2007-01-13 05:34:46","71","5","Ordered"
"5","2410","2017-07-19 09:52:47","80","20","In cart"
"85","2190","2002-11-01 02:32:08","5","19","Ordered"
"1","3614","1992-03-04 19:17:59","56","3","Ordered"
"81","6603","1993-01-03 08:51:52","7","18","Ordered"
"26","4403","1973-12-19 00:31:16","69","19","In cart"
"100","8666","2021-08-26 14:41:32","77","20","In cart"
"46","5011","1990-01-12 05:19:52","6","3","Ordered"
"98","4532","2004-12-16 02:50:26","90","8","Ordered"
"92","1908","1986-06-09 22:18:59","51","19","Ordered"
"100","2252","1970-07-19 09:28:31","63","11","In cart"
"5","7100","1989-03-07 18:41:21","80","3","In cart"
"36","9009","1991-09-06 09:55:03","5","3","In cart"
"78","6084","1972-09-03 21:31:44","6","19","In cart"
"15","3327","1998-01-20 17:51:30","47","15","In cart"
"67","6351","1984-09-26 06:25:18","50","5","Ordered"
"62","6719","1984-09-24 16:48:39","77","10","In cart"
"95","5746","2005-02-18 03:55:15","7","7","In cart"
"55","2940","2001-10-25 08:13:34","75","18","In cart"
"93","1593","2008-11-14 17:29:37","75","5","In cart"
"62","8308","2013-05-10 20:18:28","22","4","In cart"
"74","5902","1997-05-12 20:22:21","77","13","Ordered"
"68","5874","2011-01-02 21:50:14","73","6","In cart"
"51","3584","1976-10-19 07:20:40","63","7","Ordered"
"36","1378","1976-08-20 08:06:51","61","9","Ordered"
"19","715","2018-10-09 05:07:33","90","8","In cart"
"81","1587","1986-07-26 05:50:11","65","9","Ordered"
"39","1160","2005-04-25 13:31:11","12","20","Ordered"
"19","352","2005-05-02 20:57:22","71","16","In cart"
"68","4802","1998-05-25 10:50:42","51","20","Ordered"
"4","7673","2008-06-30 05:16:48","47","8","Ordered"
"58","6485","2018-09-24 12:21:32","4","8","In cart"
"86","5182","1979-06-08 17:02:34","52","7","Ordered"
"39","7808","1999-07-29 15:47:57","24","15","Ordered"
"33","7067","2001-01-03 10:20:54","35","5","Ordered"
"37","8058","2015-07-05 08:42:40","37","19","In cart"
"49","4778","2019-11-06 19:55:12","65","2","In cart"
"44","2165","2010-08-29 10:53:04","45","5","In cart"
"17","5292","1974-09-23 12:52:11","24","13","In cart"
"99","2460","1970-08-17 21:04:02","66","4","In cart"
"48","6839","2008-08-17 14:20:49","7","13","Ordered"
"57","3005","1982-01-28 00:13:53","99","19","Ordered"
"27","2719","1982-01-20 19:26:50","77","16","Ordered"
"91","5015","1972-01-03 08:35:27","73","15","In cart"
"34","5045","2014-07-22 11:13:50","97","8","Ordered"
"45","6776","1976-08-31 03:27:36","73","1","In cart"
"85","4876","1971-04-02 17:41:07","47","7","In cart"
"29","7983","2021-05-21 01:46:59","41","3","In cart"
"82","3372","1972-12-07 23:44:12","72","20","Ordered"
"2","652","2013-07-30 22:05:15","77","7","In cart"
"33","8370","1971-07-18 23:15:06","22","10","In cart"
"14","5262","1999-02-20 22:47:18","6","5","In cart"
"92","3132","2005-03-18 01:46:07","97","15","Ordered"
"19","6558","2009-07-14 03:12:40","80","7","Ordered"
"39","5326","2018-05-07 09:09:31","57","11","Ordered"
"21","3885","1972-03-15 02:07:16","99","5","Ordered"
"42","958","1997-08-18 04:22:36","66","17","Ordered"
"44","9066","2020-03-12 01:38:53","71","7","Ordered"
"99","6977","1979-10-19 09:37:12","6","17","In cart"
"77","3142","1981-07-16 16:42:15","52","1","In cart"
"49","6900","1998-07-21 03:14:32","12","7","Ordered"
"25","6542","1981-02-05 06:56:57","90","7","In cart"
"90","3493","2013-02-16 21:57:41","57","13","Ordered"
"25","3851","2007-12-15 11:27:18","51","15","Ordered"
"79","6143","1992-01-16 08:53:09","60","13","In cart"
"7","1846","2010-02-13 01:41:26","5","9","Ordered"
"34","6918","2020-06-19 09:22:25","73","18","Ordered"
"99","5531","2018-03-29 06:00:19","37","4","Ordered"
"14","6702","2003-09-13 09:34:13","56","19","In cart"
"59","6636","1981-05-16 17:25:24","47","2","In cart"
"28","7857","1984-06-04 00:46:47","56","7","Ordered"
"82","3064","2013-11-21 07:32:51","43","9","In cart"
"42","6536","1990-10-20 18:01:33","47","8","Ordered"
"6","6535","2018-05-05 17:00:21","45","14","In cart"
"62","346","1981-09-01 10:47:02","25","19","Ordered"
"27","7808","1970-08-11 08:18:08","24","9","In cart"
"76","1614","1982-11-09 05:38:41","51","4","In cart"
"45","183","1976-08-26 01:32:44","72","13","Ordered"
"59","2956","2009-06-22 17:49:46","4","10","In cart"
"29","2737","1994-08-10 00:28:04","45","11","In cart"
"14","7407","2007-12-30 08:13:58","73","15","Ordered"
"63","5042","1991-06-17 23:24:42","61","3","Ordered"
"22","3739","2014-11-08 02:46:15","47","17","Ordered"
"32","3592","2001-10-07 17:23:50","22","11","In cart"
"46","6484","2019-11-02 06:18:01","55","6","Ordered"
"41","2668","1995-07-31 01:52:56","50","5","In cart"
"16","3967","1985-05-13 17:00:26","4","18","Ordered"
"56","3541","1981-07-01 22:02:42","3","11","In cart"
"55","7857","1973-01-30 10:08:24","56","16","Ordered"
"64","2172","2011-06-02 17:01:04","65","6","Ordered"
"96","6557","2015-03-25 23:44:15","57","20","In cart"
"90","4253","1993-03-08 11:09:44","37","19","Ordered"
